pair_id,canonical_none_row_id,paraphrase_row_id,polarity_flip_row_id,canonical_final_label,paraphrase_final_label,polarity_flip_final_label,canonical_claim,paraphrase_claim,polarity_flip_claim,canonical_evidence,paraphrase_evidence,polarity_flip_evidence,canonical_grammar_status,paraphrase_grammar_status,polarity_flip_grammar_status,canonical_reason_codes,paraphrase_reason_codes,polarity_flip_reason_codes,canonical_claim_text_diff_summary,paraphrase_claim_text_diff_summary,polarity_flip_claim_text_diff_summary,canonical_evidence_text_diff_summary,paraphrase_evidence_text_diff_summary,polarity_flip_evidence_text_diff_summary,automatic_root_cause_class,automatic_evidence,human_canonical_semantics,human_paraphrase_semantics,human_polarity_flip_semantics,human_grammar_validity,human_authority_decision,human_notes,source_record_sha256,reviewer_id,review_protocol_version,reviewed_at_utc,authority_recorded_at_utc,human_review_time_provenance,record_origin,review_method,cohort_confirmation_id
generated_fact_211,generated_fact_211__none,generated_fact_211__paraphrase,generated_fact_211__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Avery Stone, the program director, opened the Meridian initiative 211 in Elm Valley during January.","Director Avery Stone, the program director, opened the Meridian initiative 211 in Elm Valley during January.","Director Avery Stone, the program director, opened the Meridian initiative 211 in Elm Valley during January.","Director Avery Stone, the program director, did not opened the Meridian initiative 211 in Elm Valley during January.","During January in Elm Valley, Director Avery Stone acting as program director did not opened the Meridian initiative 211.","Director Avery Stone, the program director, opened the Meridian initiative 211 in Elm Valley during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,f43741ae954800f2c0831e1a88dd7f9a6aac3687a5e1cd594d6feb11446474c2,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_212,generated_fact_212__none,generated_fact_212__paraphrase,generated_fact_212__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Bianca Flores, the research lead, selected the Meridian initiative 212 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, selected the Meridian initiative 212 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, selected the Meridian initiative 212 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, did not selected the Meridian initiative 212 in Falcon Ridge during March.","During March in Falcon Ridge, Dr Bianca Flores acting as research lead did not selected the Meridian initiative 212.","Dr Bianca Flores, the research lead, selected the Meridian initiative 212 in Falcon Ridge during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,96b96621ecc9c8873ce2a3995fcef9363a6b08318c49156b4bd15dd127c8d421,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_213,generated_fact_213__none,generated_fact_213__paraphrase,generated_fact_213__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Chidi Eze, the regional coordinator, approved the Meridian initiative 213 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, approved the Meridian initiative 213 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, approved the Meridian initiative 213 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, did not approved the Meridian initiative 213 in Granite Coast during May.","During May in Granite Coast, Professor Chidi Eze acting as regional coordinator did not approved the Meridian initiative 213.","Professor Chidi Eze, the regional coordinator, approved the Meridian initiative 213 in Granite Coast during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,d7127a9c50f072478d61d59a338f68ec05c6db1048f77c2d671ae759e79141f8,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_214,generated_fact_214__none,generated_fact_214__paraphrase,generated_fact_214__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Daria Volkova, the operations chief, launched the Meridian initiative 214 in Horizon Plains during July.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 214 in Horizon Plains during July.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 214 in Horizon Plains during July.","Minister Daria Volkova, the operations chief, did not launched the Meridian initiative 214 in Horizon Plains during July.","During July in Horizon Plains, Minister Daria Volkova acting as operations chief did not launched the Meridian initiative 214.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 214 in Horizon Plains during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,10ac58b34f02b6ce0da0efa7039129736855991e16e327bc2b4161395e1775c4,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_215,generated_fact_215__none,generated_fact_215__paraphrase,generated_fact_215__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Ethan Brooks, the project curator, restored the Meridian initiative 215 in Aurora City during September.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 215 in Aurora City during September.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 215 in Aurora City during September.","Engineer Ethan Brooks, the project curator, did not restored the Meridian initiative 215 in Aurora City during September.","During September in Aurora City, Engineer Ethan Brooks acting as project curator did not restored the Meridian initiative 215.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 215 in Aurora City during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,0a26d568890d15e93968d00304e4ec7af1b0d9b260ab0633a1bb05481e81cbb4,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_216,generated_fact_216__none,generated_fact_216__paraphrase,generated_fact_216__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Farah Qureshi, the technical adviser, published the Meridian initiative 216 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, published the Meridian initiative 216 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, published the Meridian initiative 216 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, did not published the Meridian initiative 216 in Beacon Harbor during November.","During November in Beacon Harbor, Coordinator Farah Qureshi acting as technical adviser did not published the Meridian initiative 216.","Coordinator Farah Qureshi, the technical adviser, published the Meridian initiative 216 in Beacon Harbor during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,ef1e88b508d5cd83fe0238d2f0a07cab44614ba56115029ca77ec245c04292a2,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_217,generated_fact_217__none,generated_fact_217__paraphrase,generated_fact_217__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Gabriel Costa, the program director, delivered the Meridian initiative 217 in Cedar Point during January.","Director Gabriel Costa, the program director, delivered the Meridian initiative 217 in Cedar Point during January.","Director Gabriel Costa, the program director, delivered the Meridian initiative 217 in Cedar Point during January.","Director Gabriel Costa, the program director, did not delivered the Meridian initiative 217 in Cedar Point during January.","During January in Cedar Point, Director Gabriel Costa acting as program director did not delivered the Meridian initiative 217.","Director Gabriel Costa, the program director, delivered the Meridian initiative 217 in Cedar Point during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,cb73070a1498c9118989a43425c6d1ec1d42ea64be1fd0d43cf0a56f37f65e63,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_218,generated_fact_218__none,generated_fact_218__paraphrase,generated_fact_218__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Helena Wu, the research lead, opened the Meridian initiative 218 in Delta Bay during March.","Dr Helena Wu, the research lead, opened the Meridian initiative 218 in Delta Bay during March.","Dr Helena Wu, the research lead, opened the Meridian initiative 218 in Delta Bay during March.","Dr Helena Wu, the research lead, did not opened the Meridian initiative 218 in Delta Bay during March.","During March in Delta Bay, Dr Helena Wu acting as research lead did not opened the Meridian initiative 218.","Dr Helena Wu, the research lead, opened the Meridian initiative 218 in Delta Bay during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,8ace3d8b5697ae6770f9f8934e1f760acaa421138d815e5a187d6c06a4ede7e6,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_219,generated_fact_219__none,generated_fact_219__paraphrase,generated_fact_219__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Ismail Kaya, the regional coordinator, selected the Meridian initiative 219 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, selected the Meridian initiative 219 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, selected the Meridian initiative 219 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, did not selected the Meridian initiative 219 in Elm Valley during May.","During May in Elm Valley, Professor Ismail Kaya acting as regional coordinator did not selected the Meridian initiative 219.","Professor Ismail Kaya, the regional coordinator, selected the Meridian initiative 219 in Elm Valley during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,83672d72b40e9a9fc4f210de0afa22c031f4c4554ddbb041ae1be5a9fe9b288b,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_220,generated_fact_220__none,generated_fact_220__paraphrase,generated_fact_220__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Julia Novak, the operations chief, approved the Meridian initiative 220 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, approved the Meridian initiative 220 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, approved the Meridian initiative 220 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, did not approved the Meridian initiative 220 in Falcon Ridge during July.","During July in Falcon Ridge, Minister Julia Novak acting as operations chief did not approved the Meridian initiative 220.","Minister Julia Novak, the operations chief, approved the Meridian initiative 220 in Falcon Ridge during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,9161796065762de1902945eff3c2746b67b6d59d2a59879161e08264829b3611,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_222,generated_fact_222__none,generated_fact_222__paraphrase,generated_fact_222__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Lucia Romano, the technical adviser, restored the Meridian initiative 222 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, restored the Meridian initiative 222 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, restored the Meridian initiative 222 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, did not restored the Meridian initiative 222 in Horizon Plains during November.","During November in Horizon Plains, Coordinator Lucia Romano acting as technical adviser did not restored the Meridian initiative 222.","Coordinator Lucia Romano, the technical adviser, restored the Meridian initiative 222 in Horizon Plains during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,5c4e7a255ec0a86ed0e2912909029973aec765c13295b9bcde0cae1686d968c5,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_223,generated_fact_223__none,generated_fact_223__paraphrase,generated_fact_223__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Avery Stone, the program director, published the Meridian initiative 223 in Aurora City during January.","Director Avery Stone, the program director, published the Meridian initiative 223 in Aurora City during January.","Director Avery Stone, the program director, published the Meridian initiative 223 in Aurora City during January.","Director Avery Stone, the program director, did not published the Meridian initiative 223 in Aurora City during January.","During January in Aurora City, Director Avery Stone acting as program director did not published the Meridian initiative 223.","Director Avery Stone, the program director, published the Meridian initiative 223 in Aurora City during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,b10a21ffa5520c32946be61eda5d1ed98bfe7aa2ca4a8bfab9fa0d79e0606879,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
