pair_id,canonical_none_row_id,paraphrase_row_id,polarity_flip_row_id,canonical_final_label,paraphrase_final_label,polarity_flip_final_label,canonical_claim,paraphrase_claim,polarity_flip_claim,canonical_evidence,paraphrase_evidence,polarity_flip_evidence,canonical_grammar_status,paraphrase_grammar_status,polarity_flip_grammar_status,canonical_reason_codes,paraphrase_reason_codes,polarity_flip_reason_codes,canonical_claim_text_diff_summary,paraphrase_claim_text_diff_summary,polarity_flip_claim_text_diff_summary,canonical_evidence_text_diff_summary,paraphrase_evidence_text_diff_summary,polarity_flip_evidence_text_diff_summary,automatic_root_cause_class,automatic_evidence,human_canonical_semantics,human_paraphrase_semantics,human_polarity_flip_semantics,human_grammar_validity,human_authority_decision,human_notes
generated_fact_260,generated_fact_260__none,generated_fact_260__paraphrase,generated_fact_260__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Bianca Flores, the research lead, opened the Meridian initiative 260 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, opened the Meridian initiative 260 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, opened the Meridian initiative 260 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, did not opened the Meridian initiative 260 in Falcon Ridge during March.","During March in Falcon Ridge, Dr Bianca Flores acting as research lead did not opened the Meridian initiative 260.","Dr Bianca Flores, the research lead, opened the Meridian initiative 260 in Falcon Ridge during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_261,generated_fact_261__none,generated_fact_261__paraphrase,generated_fact_261__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 261 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 261 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 261 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, did not selected the Meridian initiative 261 in Granite Coast during May.","During May in Granite Coast, Professor Chidi Eze acting as regional coordinator did not selected the Meridian initiative 261.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 261 in Granite Coast during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_263,generated_fact_263__none,generated_fact_263__paraphrase,generated_fact_263__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Ethan Brooks, the project curator, launched the Meridian initiative 263 in Aurora City during September.","Engineer Ethan Brooks, the project curator, launched the Meridian initiative 263 in Aurora City during September.","Engineer Ethan Brooks, the project curator, launched the Meridian initiative 263 in Aurora City during September.","Engineer Ethan Brooks, the project curator, did not launched the Meridian initiative 263 in Aurora City during September.","During September in Aurora City, Engineer Ethan Brooks acting as project curator did not launched the Meridian initiative 263.","Engineer Ethan Brooks, the project curator, launched the Meridian initiative 263 in Aurora City during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_264,generated_fact_264__none,generated_fact_264__paraphrase,generated_fact_264__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Farah Qureshi, the technical adviser, restored the Meridian initiative 264 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, restored the Meridian initiative 264 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, restored the Meridian initiative 264 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, did not restored the Meridian initiative 264 in Beacon Harbor during November.","During November in Beacon Harbor, Coordinator Farah Qureshi acting as technical adviser did not restored the Meridian initiative 264.","Coordinator Farah Qureshi, the technical adviser, restored the Meridian initiative 264 in Beacon Harbor during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_266,generated_fact_266__none,generated_fact_266__paraphrase,generated_fact_266__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Helena Wu, the research lead, delivered the Meridian initiative 266 in Delta Bay during March.","Dr Helena Wu, the research lead, delivered the Meridian initiative 266 in Delta Bay during March.","Dr Helena Wu, the research lead, delivered the Meridian initiative 266 in Delta Bay during March.","Dr Helena Wu, the research lead, did not delivered the Meridian initiative 266 in Delta Bay during March.","During March in Delta Bay, Dr Helena Wu acting as research lead did not delivered the Meridian initiative 266.","Dr Helena Wu, the research lead, delivered the Meridian initiative 266 in Delta Bay during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_267,generated_fact_267__none,generated_fact_267__paraphrase,generated_fact_267__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Ismail Kaya, the regional coordinator, opened the Meridian initiative 267 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, opened the Meridian initiative 267 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, opened the Meridian initiative 267 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, did not opened the Meridian initiative 267 in Elm Valley during May.","During May in Elm Valley, Professor Ismail Kaya acting as regional coordinator did not opened the Meridian initiative 267.","Professor Ismail Kaya, the regional coordinator, opened the Meridian initiative 267 in Elm Valley during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_268,generated_fact_268__none,generated_fact_268__paraphrase,generated_fact_268__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Julia Novak, the operations chief, selected the Meridian initiative 268 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, selected the Meridian initiative 268 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, selected the Meridian initiative 268 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, did not selected the Meridian initiative 268 in Falcon Ridge during July.","During July in Falcon Ridge, Minister Julia Novak acting as operations chief did not selected the Meridian initiative 268.","Minister Julia Novak, the operations chief, selected the Meridian initiative 268 in Falcon Ridge during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_269,generated_fact_269__none,generated_fact_269__paraphrase,generated_fact_269__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Kwame Adu, the project curator, approved the Meridian initiative 269 in Granite Coast during September.","Engineer Kwame Adu, the project curator, approved the Meridian initiative 269 in Granite Coast during September.","Engineer Kwame Adu, the project curator, approved the Meridian initiative 269 in Granite Coast during September.","Engineer Kwame Adu, the project curator, did not approved the Meridian initiative 269 in Granite Coast during September.","During September in Granite Coast, Engineer Kwame Adu acting as project curator did not approved the Meridian initiative 269.","Engineer Kwame Adu, the project curator, approved the Meridian initiative 269 in Granite Coast during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_270,generated_fact_270__none,generated_fact_270__paraphrase,generated_fact_270__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Lucia Romano, the technical adviser, launched the Meridian initiative 270 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, launched the Meridian initiative 270 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, launched the Meridian initiative 270 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, did not launched the Meridian initiative 270 in Horizon Plains during November.","During November in Horizon Plains, Coordinator Lucia Romano acting as technical adviser did not launched the Meridian initiative 270.","Coordinator Lucia Romano, the technical adviser, launched the Meridian initiative 270 in Horizon Plains during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_272,generated_fact_272__none,generated_fact_272__paraphrase,generated_fact_272__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Bianca Flores, the research lead, published the Meridian initiative 272 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, published the Meridian initiative 272 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, published the Meridian initiative 272 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, did not published the Meridian initiative 272 in Beacon Harbor during March.","During March in Beacon Harbor, Dr Bianca Flores acting as research lead did not published the Meridian initiative 272.","Dr Bianca Flores, the research lead, published the Meridian initiative 272 in Beacon Harbor during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_275,generated_fact_275__none,generated_fact_275__paraphrase,generated_fact_275__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Ethan Brooks, the project curator, selected the Meridian initiative 275 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, selected the Meridian initiative 275 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, selected the Meridian initiative 275 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, did not selected the Meridian initiative 275 in Elm Valley during September.","During September in Elm Valley, Engineer Ethan Brooks acting as project curator did not selected the Meridian initiative 275.","Engineer Ethan Brooks, the project curator, selected the Meridian initiative 275 in Elm Valley during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_276,generated_fact_276__none,generated_fact_276__paraphrase,generated_fact_276__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Farah Qureshi, the technical adviser, approved the Meridian initiative 276 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, approved the Meridian initiative 276 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, approved the Meridian initiative 276 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, did not approved the Meridian initiative 276 in Falcon Ridge during November.","During November in Falcon Ridge, Coordinator Farah Qureshi acting as technical adviser did not approved the Meridian initiative 276.","Coordinator Farah Qureshi, the technical adviser, approved the Meridian initiative 276 in Falcon Ridge during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_277,generated_fact_277__none,generated_fact_277__paraphrase,generated_fact_277__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Gabriel Costa, the program director, launched the Meridian initiative 277 in Granite Coast during January.","Director Gabriel Costa, the program director, launched the Meridian initiative 277 in Granite Coast during January.","Director Gabriel Costa, the program director, launched the Meridian initiative 277 in Granite Coast during January.","Director Gabriel Costa, the program director, did not launched the Meridian initiative 277 in Granite Coast during January.","During January in Granite Coast, Director Gabriel Costa acting as program director did not launched the Meridian initiative 277.","Director Gabriel Costa, the program director, launched the Meridian initiative 277 in Granite Coast during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_278,generated_fact_278__none,generated_fact_278__paraphrase,generated_fact_278__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Helena Wu, the research lead, restored the Meridian initiative 278 in Horizon Plains during March.","Dr Helena Wu, the research lead, restored the Meridian initiative 278 in Horizon Plains during March.","Dr Helena Wu, the research lead, restored the Meridian initiative 278 in Horizon Plains during March.","Dr Helena Wu, the research lead, did not restored the Meridian initiative 278 in Horizon Plains during March.","During March in Horizon Plains, Dr Helena Wu acting as research lead did not restored the Meridian initiative 278.","Dr Helena Wu, the research lead, restored the Meridian initiative 278 in Horizon Plains during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_279,generated_fact_279__none,generated_fact_279__paraphrase,generated_fact_279__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Ismail Kaya, the regional coordinator, published the Meridian initiative 279 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, published the Meridian initiative 279 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, published the Meridian initiative 279 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, did not published the Meridian initiative 279 in Aurora City during May.","During May in Aurora City, Professor Ismail Kaya acting as regional coordinator did not published the Meridian initiative 279.","Professor Ismail Kaya, the regional coordinator, published the Meridian initiative 279 in Aurora City during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_280,generated_fact_280__none,generated_fact_280__paraphrase,generated_fact_280__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Julia Novak, the operations chief, delivered the Meridian initiative 280 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, delivered the Meridian initiative 280 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, delivered the Meridian initiative 280 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, did not delivered the Meridian initiative 280 in Beacon Harbor during July.","During July in Beacon Harbor, Minister Julia Novak acting as operations chief did not delivered the Meridian initiative 280.","Minister Julia Novak, the operations chief, delivered the Meridian initiative 280 in Beacon Harbor during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_281,generated_fact_281__none,generated_fact_281__paraphrase,generated_fact_281__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Kwame Adu, the project curator, opened the Meridian initiative 281 in Cedar Point during September.","Engineer Kwame Adu, the project curator, opened the Meridian initiative 281 in Cedar Point during September.","Engineer Kwame Adu, the project curator, opened the Meridian initiative 281 in Cedar Point during September.","Engineer Kwame Adu, the project curator, did not opened the Meridian initiative 281 in Cedar Point during September.","During September in Cedar Point, Engineer Kwame Adu acting as project curator did not opened the Meridian initiative 281.","Engineer Kwame Adu, the project curator, opened the Meridian initiative 281 in Cedar Point during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_282,generated_fact_282__none,generated_fact_282__paraphrase,generated_fact_282__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Lucia Romano, the technical adviser, selected the Meridian initiative 282 in Delta Bay during November.","Coordinator Lucia Romano, the technical adviser, selected the Meridian initiative 282 in Delta Bay during November.","Coordinator Lucia Romano, the technical adviser, selected the Meridian initiative 282 in Delta Bay during November.","Coordinator Lucia Romano, the technical adviser, did not selected the Meridian initiative 282 in Delta Bay during November.","During November in Delta Bay, Coordinator Lucia Romano acting as technical adviser did not selected the Meridian initiative 282.","Coordinator Lucia Romano, the technical adviser, selected the Meridian initiative 282 in Delta Bay during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_283,generated_fact_283__none,generated_fact_283__paraphrase,generated_fact_283__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Avery Stone, the program director, approved the Meridian initiative 283 in Elm Valley during January.","Director Avery Stone, the program director, approved the Meridian initiative 283 in Elm Valley during January.","Director Avery Stone, the program director, approved the Meridian initiative 283 in Elm Valley during January.","Director Avery Stone, the program director, did not approved the Meridian initiative 283 in Elm Valley during January.","During January in Elm Valley, Director Avery Stone acting as program director did not approved the Meridian initiative 283.","Director Avery Stone, the program director, approved the Meridian initiative 283 in Elm Valley during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_284,generated_fact_284__none,generated_fact_284__paraphrase,generated_fact_284__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Bianca Flores, the research lead, launched the Meridian initiative 284 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, launched the Meridian initiative 284 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, launched the Meridian initiative 284 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, did not launched the Meridian initiative 284 in Falcon Ridge during March.","During March in Falcon Ridge, Dr Bianca Flores acting as research lead did not launched the Meridian initiative 284.","Dr Bianca Flores, the research lead, launched the Meridian initiative 284 in Falcon Ridge during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_286,generated_fact_286__none,generated_fact_286__paraphrase,generated_fact_286__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Daria Volkova, the operations chief, published the Meridian initiative 286 in Horizon Plains during July.","Minister Daria Volkova, the operations chief, published the Meridian initiative 286 in Horizon Plains during July.","Minister Daria Volkova, the operations chief, published the Meridian initiative 286 in Horizon Plains during July.","Minister Daria Volkova, the operations chief, did not published the Meridian initiative 286 in Horizon Plains during July.","During July in Horizon Plains, Minister Daria Volkova acting as operations chief did not published the Meridian initiative 286.","Minister Daria Volkova, the operations chief, published the Meridian initiative 286 in Horizon Plains during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_288,generated_fact_288__none,generated_fact_288__paraphrase,generated_fact_288__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Farah Qureshi, the technical adviser, opened the Meridian initiative 288 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, opened the Meridian initiative 288 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, opened the Meridian initiative 288 in Beacon Harbor during November.","Coordinator Farah Qureshi, the technical adviser, did not opened the Meridian initiative 288 in Beacon Harbor during November.","During November in Beacon Harbor, Coordinator Farah Qureshi acting as technical adviser did not opened the Meridian initiative 288.","Coordinator Farah Qureshi, the technical adviser, opened the Meridian initiative 288 in Beacon Harbor during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
